Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-DECEMBER-2025,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MSitAE-DECEMBER-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6808,0,0,0,0,0,1089,0,0,0,0,0,1,0,970,0,0,204
MSitAE-DECEMBER-2025,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1108,0,0,45,0,0,3,0,0,2,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11394,1036,8770,468,0,0,5354,155,163,204,0,0,1036,422,2749,0,0,63
MSitAE-DECEMBER-2025,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY NHS FOUNDATION TRUST,6457,0,1760,838,0,26,2061,0,0,197,0,0,353,10,2338,0,0,1094
MSitAE-DECEMBER-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9699,956,3082,0,0,0,2395,0,0,0,0,0,699,50,2609,0,17,1410
MSitAE-DECEMBER-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5634,0,6910,0,0,0,3050,0,55,0,0,0,449,32,1739,0,0,75
MSitAE-DECEMBER-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6779,0,2776,0,0,85,3555,0,13,0,0,0,488,551,2334,0,0,752
MSitAE-DECEMBER-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4450,0,0,80,0,60,2192,0,0,0,0,0,195,285,885,0,0,145
MSitAE-DECEMBER-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5187,0,11450,0,0,0,2726,0,48,0,0,0,292,33,1871,0,495,2269
MSitAE-DECEMBER-2025,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MSitAE-DECEMBER-2025,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7283,0,1328,0,0,0,2285,0,0,0,0,0,480,362,1499,0,0,518
MSitAE-DECEMBER-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9136,0,0,0,0,0,2819,0,0,0,0,0,282,258,1402,0,0,27
MSitAE-DECEMBER-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11082,0,0,0,0,0,2048,0,0,0,0,0,226,25,1819,0,0,367
MSitAE-DECEMBER-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6245,0,4200,21,0,2,2793,0,27,10,0,0,884,2,1831,0,0,52
MSitAE-DECEMBER-2025,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
MSitAE-DECEMBER-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9649,1131,3156,0,0,0,3938,0,51,0,0,0,205,204,3522,806,0,1133
MSitAE-DECEMBER-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10450,0,9038,342,0,0,3980,0,31,0,0,0,690,481,1936,0,0,346
MSitAE-DECEMBER-2025,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,4862,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5847,920,130,140,0,0,2414,0,0,32,0,0,400,202,1487,0,0,134
MSitAE-DECEMBER-2025,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9720,0,5730,276,0,970,3923,0,1027,81,0,0,417,680,1886,0,0,496
MSitAE-DECEMBER-2025,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8220,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6479,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,DJV01,NHS ENGLAND SOUTH EAST ,HERNE BAY HEALTH CARE LTD,0,0,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7242,0,0,277,0,0,161,0,0,21,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2159,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5032,0,0,243,0,0,178,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7185,0,1569,0,0,0,1900,0,7,0,0,0,329,424,1167,0,0,0
MSitAE-DECEMBER-2025,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6312,0,5380,0,0,0,3035,0,301,0,0,0,786,209,2786,0,0,1247
MSitAE-DECEMBER-2025,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5192,0,0,0,0,0,180,0,0,0,0,0,0,0,1,0,233
MSitAE-DECEMBER-2025,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12939,0,0,586,0,0,4733,0,0,119,0,0,380,414,2955,0,0,2700
MSitAE-DECEMBER-2025,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7676,0,0,0,0,0,116,0,0,0,0,0,0,0,1,40
MSitAE-DECEMBER-2025,RW1,NHS ENGLAND SOUTH EAST ,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,2752,0,0,0,0,0,31,0,0,0,0,0,0,0,1,134
MSitAE-DECEMBER-2025,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13436,0,0,0,0,0,422,0,0,0,0,0,0,0,0,48
MSitAE-DECEMBER-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13727,0,4602,0,0,0,7261,0,84,0,0,0,1189,1035,3428,0,0,779
MSitAE-DECEMBER-2025,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16288,106,6307,124,0,101,6350,0,360,0,0,0,2001,315,3552,0,151,941
MSitAE-DECEMBER-2025,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6947,0,0,1641,0,0,346,0,0,42,0,0,0,0,0,0
MSitAE-DECEMBER-2025,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2224,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1706,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14438,0,4035,0,0,0,6298,0,0,0,0,0,1095,395,4387,1,0,2396
MSitAE-DECEMBER-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5866,239,0,491,0,0,2195,0,0,0,0,0,517,239,1637,0,0,611
MSitAE-DECEMBER-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4907,0,554,230,0,17,587,0,5,26,0,0,13,0,1149,0,0,81
MSitAE-DECEMBER-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6695,0,10467,0,0,0,3210,0,603,0,0,0,529,581,2520,0,50,1352
MSitAE-DECEMBER-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11950,0,3914,1492,0,80,5412,0,4,619,0,0,876,272,3286,0,0,1952
MSitAE-DECEMBER-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13592,0,5317,0,0,0,4565,0,0,0,0,0,311,691,1201,0,0,129
MSitAE-DECEMBER-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8104,0,346,2,0,0,2015,0,0,0,0,0,396,49,1896,0,0,560
MSitAE-DECEMBER-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,10941,1339,7633,111,2,815,4264,17,516,17,0,3,883,530,2751,0,32,4140
MSitAE-DECEMBER-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19984,0,6701,634,0,0,5683,0,240,0,0,0,922,51,2885,0,0,332
MSitAE-DECEMBER-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8104,0,2529,0,0,599,2415,0,0,0,0,0,492,181,1957,0,0,301
MSitAE-DECEMBER-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17518,641,11111,82,0,449,7234,0,573,28,0,0,1349,809,3810,0,0,1271
MSitAE-DECEMBER-2025,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13329,0,0,423,0,0,3677,0,0,0,0,0,379,128,1456,0,0,276
MSitAE-DECEMBER-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7786,0,9002,0,0,2499,3671,0,442,0,0,39,327,11,2491,0,355,2302
MSitAE-DECEMBER-2025,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8766,0,2567,130,0,1877,3818,0,73,28,0,39,736,609,3116,0,27,893
MSitAE-DECEMBER-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10764,0,2805,0,0,0,6049,0,458,0,0,0,497,1429,3594,0,174,2066
MSitAE-DECEMBER-2025,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1033,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3401,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,27283,1370,1438,1574,0,453,11226,42,176,445,0,3,905,718,8643,27,54,1793
MSitAE-DECEMBER-2025,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2515,0,0,222,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2627,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2897,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3846,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1526,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,3038,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1790,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,787,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26603,2823,10082,3748,454,791,10068,117,303,1317,25,62,3206,117,6044,122,113,460
MSitAE-DECEMBER-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11522,1174,5290,1030,0,1503,5763,11,132,503,0,29,937,4,4709,35,0,1104
MSitAE-DECEMBER-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,27408,424,15206,219,2,238,9294,1,718,69,0,20,1000,1921,6272,1,110,859
MSitAE-DECEMBER-2025,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1508,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2025,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9994,0,3880,36,0,147,3869,0,115,6,0,0,922,620,4026,0,0,817
MSitAE-DECEMBER-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11321,294,6295,0,0,0,5819,0,333,0,0,0,817,759,5070,0,0,1625
MSitAE-DECEMBER-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6527,0,1335,0,0,0,2656,0,0,0,0,0,797,160,1911,0,0,419
MSitAE-DECEMBER-2025,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9074,0,0,0,0,0,3932,0,0,0,0,0,874,137,2905,0,10,2112
MSitAE-DECEMBER-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22507,815,11479,0,0,0,8969,0,219,0,0,0,1037,351,6766,0,0,145
MSitAE-DECEMBER-2025,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15674,1590,7339,513,0,0,7785,0,349,217,0,0,806,1111,4928,0,0,2317
MSitAE-DECEMBER-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10977,2212,2749,1352,24,0,3714,34,0,345,0,0,347,12,2397,0,0,437
MSitAE-DECEMBER-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,16397,0,15840,0,0,1057,7768,0,331,0,0,10,1088,674,3938,0,0,544
MSitAE-DECEMBER-2025,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8872,0,3615,333,0,0,2272,0,76,52,0,0,377,457,2020,0,0,571
MSitAE-DECEMBER-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14115,471,8081,759,0,713,7811,0,372,383,0,38,1035,1035,4924,0,0,1235
MSitAE-DECEMBER-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9775,0,6570,0,0,479,5737,0,41,0,0,3,686,871,5444,0,0,394
MSitAE-DECEMBER-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15697,0,8890,72,0,472,6760,0,771,19,0,0,1315,722,3693,0,0,374
MSitAE-DECEMBER-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8876,96,7009,0,0,0,5057,7,66,0,0,0,688,441,3148,0,0,1819
