Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JANUARY-2026,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2911,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4083,198,1414,17,0,15,1710,0,102,7,0,0,287,307,1441,0,0,104
MSitAE-JANUARY-2026,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,26186,817,17829,0,0,0,11785,8,1166,0,0,0,1058,1352,4401,1,33,1368
MSitAE-JANUARY-2026,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY NHS FOUNDATION TRUST,6755,0,1891,864,0,29,2764,0,0,255,0,0,543,136,2332,0,0,1169
MSitAE-JANUARY-2026,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1623,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7010,0,7978,0,0,0,4131,0,412,0,0,0,176,667,2423,0,262,695
MSitAE-JANUARY-2026,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4499,0,0,514,0,3627,1806,0,0,122,0,2,229,114,2039,0,0,494
MSitAE-JANUARY-2026,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9620,0,3656,26,0,142,3986,0,41,10,0,0,1063,729,4081,0,0,902
MSitAE-JANUARY-2026,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17418,0,7205,162,0,0,6696,0,72,21,0,0,410,573,7732,0,0,647
MSitAE-JANUARY-2026,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17269,0,9170,0,0,877,6734,0,0,0,0,0,82,92,5675,0,0,2468
MSitAE-JANUARY-2026,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10943,321,6263,0,0,0,6338,0,231,0,0,0,795,930,5053,0,0,1604
MSitAE-JANUARY-2026,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6127,211,0,474,0,0,2600,0,0,0,0,0,576,301,1704,0,0,536
MSitAE-JANUARY-2026,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8979,0,0,0,0,0,4112,0,0,0,0,0,1058,328,2945,0,7,2141
MSitAE-JANUARY-2026,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8057,0,5444,809,0,437,3997,0,164,400,0,0,935,0,2295,0,0,442
MSitAE-JANUARY-2026,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9365,0,0,31,0,0,3429,0,0,0,0,0,915,19,3436,0,0,520
MSitAE-JANUARY-2026,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15653,0,4714,251,0,320,6612,0,140,45,0,3,554,1056,3853,0,29,1453
MSitAE-JANUARY-2026,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11380,1232,0,0,0,0,4182,45,0,0,0,0,438,11,4166,4,0,1779
MSitAE-JANUARY-2026,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,16319,0,16090,0,0,921,8960,0,423,0,0,7,1147,943,3557,0,0,542
MSitAE-JANUARY-2026,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13686,0,5047,0,0,0,4963,0,0,0,0,0,224,814,1164,0,0,124
MSitAE-JANUARY-2026,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9631,0,7061,0,0,398,5647,0,40,0,0,1,676,1139,5644,0,0,379
MSitAE-JANUARY-2026,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16373,0,9168,88,0,481,7823,0,637,31,0,0,1503,1145,3583,0,0,382
MSitAE-JANUARY-2026,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11441,0,5191,0,0,151,4631,0,473,0,0,9,837,689,3892,0,0,322
MSitAE-JANUARY-2026,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9222,0,0,0,0,0,2870,0,0,0,0,0,179,376,1358,0,0,25
MSitAE-JANUARY-2026,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6337,0,5333,0,0,0,3548,0,339,0,0,0,527,463,2807,0,0,1250
MSitAE-JANUARY-2026,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11427,0,3776,0,0,0,3042,0,28,0,0,0,536,502,3691,0,0,317
MSitAE-JANUARY-2026,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13844,0,3975,0,0,0,5716,0,2,0,0,0,1288,339,4067,0,287,1063
MSitAE-JANUARY-2026,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20360,0,6587,670,0,0,6068,0,197,0,0,0,1360,54,2857,0,0,309
MSitAE-JANUARY-2026,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18079,749,10990,91,0,421,7513,0,339,32,0,0,1129,1030,3663,0,0,1225
MSitAE-JANUARY-2026,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33649,343,3187,0,0,215,14514,0,33,0,0,2,2517,2076,10758,0,0,7742
MSitAE-JANUARY-2026,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11948,1561,7137,0,0,1371,5103,66,135,0,0,0,669,26,3985,40,0,2948
MSitAE-JANUARY-2026,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10331,0,12185,0,0,0,3062,0,0,0,0,0,99,0,3938,0,13,426
MSitAE-JANUARY-2026,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7582,0,8848,0,0,2327,4082,0,457,0,0,35,587,58,2510,0,194,2358
MSitAE-JANUARY-2026,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9077,0,0,18,0,0,3607,0,0,8,0,0,523,564,3547,0,0,2554
MSitAE-JANUARY-2026,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10124,0,4130,0,0,0,5408,0,315,0,0,0,798,856,3926,0,0,2284
MSitAE-JANUARY-2026,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8781,0,7633,0,0,797,3035,0,114,0,0,0,913,14,4624,0,0,706
MSitAE-JANUARY-2026,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,9586,0,8414,0,0,0,5582,0,63,0,0,0,698,334,2337,0,5,281
MSitAE-JANUARY-2026,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6660,0,2682,302,0,113,3450,0,27,107,0,1,499,1063,1854,0,0,148
MSitAE-JANUARY-2026,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12595,1893,9116,0,0,255,7716,184,1611,0,0,0,164,1027,3752,0,1244,4473
MSitAE-JANUARY-2026,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16197,132,6201,124,0,109,6542,0,266,1,0,0,2350,1038,3391,0,131,836
MSitAE-JANUARY-2026,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,75
MSitAE-JANUARY-2026,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12325,3546,6817,0,0,611,5303,94,302,0,0,0,564,0,3471,3,0,1181
MSitAE-JANUARY-2026,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11622,0,0,569,0,0,195,0,0,11,0,0,0,0,0,0
MSitAE-JANUARY-2026,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2462,0,0,192,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7780,0,907,55,0,0,2804,0,0,0,0,0,473,622,2027,0,0,217
MSitAE-JANUARY-2026,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11197,0,5116,316,0,273,5218,0,110,85,0,11,538,729,3091,0,31,425
MSitAE-JANUARY-2026,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,11844,0,9157,0,0,59,6579,0,309,0,0,1,839,330,3381,0,0,1711
MSitAE-JANUARY-2026,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12503,0,7372,0,0,0,4255,0,1,0,0,0,652,555,2283,0,0,1576
MSitAE-JANUARY-2026,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10362,77,4004,0,0,101,6010,0,279,0,0,0,429,53,3610,8,64,1068
MSitAE-JANUARY-2026,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4501,0,0,0,0,0,1009,0,0,0,0,0,33,4,688,0,0,225
MSitAE-JANUARY-2026,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11244,0,2167,1,0,0,3440,0,203,0,0,0,580,913,2150,0,0,110
MSitAE-JANUARY-2026,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1325,0,0,0,0,0,14,0,0,0,0,0,0,0,34,0
MSitAE-JANUARY-2026,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MSitAE-JANUARY-2026,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9068,0,3932,334,0,0,3013,0,119,60,0,0,432,697,1995,0,0,548
MSitAE-JANUARY-2026,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12635,2554,5726,0,0,0,5477,138,88,0,0,0,46,8,991,32,42,332
MSitAE-JANUARY-2026,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9581,0,5547,256,0,1087,4097,0,766,70,0,0,312,869,1796,0,0,424
MSitAE-JANUARY-2026,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12324,1803,3448,1720,0,202,3953,0,53,350,0,20,620,23,5288,80,13,4730
MSitAE-JANUARY-2026,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6460,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1941,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7867,0,2784,0,0,132,4561,0,79,0,0,7,412,1051,2152,0,0,1958
MSitAE-JANUARY-2026,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11180,2441,2623,1369,27,0,4292,68,0,377,0,0,336,11,2349,0,0,337
MSitAE-JANUARY-2026,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13710,0,15810,0,0,0,7893,0,624,0,0,0,802,776,6180,0,0,299
MSitAE-JANUARY-2026,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,26583,0,9672,0,0,0,10504,0,266,0,0,0,893,1610,7154,0,384,2471
MSitAE-JANUARY-2026,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,27220,388,15730,158,6,176,9515,3,1108,66,0,17,739,2508,6419,2,117,938
MSitAE-JANUARY-2026,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,10780,1050,3094,2093,0,881,4300,6,0,573,0,8,719,1400,3282,0,0,2513
MSitAE-JANUARY-2026,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2705,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1552,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15960,2416,0,0,0,0,6011,182,0,0,0,0,1077,793,5067,11,0,1695
MSitAE-JANUARY-2026,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7660,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17164,0,4565,0,0,0,7743,0,357,0,0,0,655,1595,5098,0,0,1276
MSitAE-JANUARY-2026,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10034,0,0,0,0,0,4418,0,0,0,0,0,515,783,3126,0,0,966
MSitAE-JANUARY-2026,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20357,0,8577,1135,0,50,9961,0,3,272,0,0,1085,1544,3972,0,0,2155
TOTAL,TOTAL,TOTAL,TOTAL,1405035,50161,780500,29722,549,53329,603633,2457,23637,8742,27,442,89624,71517,395611,1399,4932,144194
