Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-OCTOBER-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11343,347,7942,0,0,0,5778,0,367,0,0,0,945,628,5187,0,0,1669
MSitAE-OCTOBER-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4674,0,586,298,0,32,356,0,0,24,0,0,8,0,1112,0,0,104
MSitAE-OCTOBER-2025,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9562,0,0,0,0,0,4229,0,0,0,0,0,982,112,2834,0,5,2363
MSitAE-OCTOBER-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8428,0,5222,792,0,256,3454,0,43,389,0,0,706,0,2367,0,0,485
MSitAE-OCTOBER-2025,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11567,0,13288,0,0,0,6210,0,1213,0,0,0,819,556,4654,0,4,452
MSitAE-OCTOBER-2025,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23647,1062,12660,0,0,0,9661,0,222,0,0,0,1387,492,7123,0,0,164
MSitAE-OCTOBER-2025,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
MSitAE-OCTOBER-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14159,2354,14559,0,0,0,6429,292,179,0,0,0,690,949,8510,0,0,394
MSitAE-OCTOBER-2025,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5372,0,5404,1051,0,310,2895,0,257,575,0,45,963,276,2055,0,59,224
MSitAE-OCTOBER-2025,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15528,0,4796,298,0,447,5883,0,96,59,0,3,560,945,3736,0,33,1490
MSitAE-OCTOBER-2025,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8972,1309,7773,455,2,1347,4759,166,244,249,0,2,1193,13,3269,0,0,3860
MSitAE-OCTOBER-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,16150,0,16657,0,0,911,7660,0,380,0,0,6,1253,652,4437,0,0,555
MSitAE-OCTOBER-2025,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8936,0,3900,483,0,0,2633,0,106,56,0,0,408,651,2750,0,0,794
MSitAE-OCTOBER-2025,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15284,500,9167,886,0,685,8226,0,321,488,0,33,852,1384,4735,0,0,1137
MSitAE-OCTOBER-2025,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11208,0,5679,332,0,180,5069,0,445,155,0,4,917,606,3914,0,1,295
MSitAE-OCTOBER-2025,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12851,2242,5876,0,0,0,5414,108,105,0,0,0,73,22,1231,27,26,288
MSitAE-OCTOBER-2025,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11240,52,3567,0,0,116,5158,0,149,0,0,0,192,29,3404,5,81,1163
MSitAE-OCTOBER-2025,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,14193,0,3954,0,0,0,5556,0,1,0,0,0,1283,142,3900,0,392,1019
MSitAE-OCTOBER-2025,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6051,0,0,0,0,0,196,0,0,0,0,0,0,0,1,0,236
MSitAE-OCTOBER-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8233,0,2322,0,0,598,2351,0,0,0,0,0,549,240,2000,0,3,319
MSitAE-OCTOBER-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18939,809,11826,98,0,487,7529,0,453,32,0,0,1447,714,3722,0,0,1310
MSitAE-OCTOBER-2025,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8009,0,5045,0,0,0,3531,0,54,0,0,0,647,434,2424,0,0,636
MSitAE-OCTOBER-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,36434,370,3395,0,0,179,14338,0,46,0,0,4,2442,2030,11156,0,0,7879
MSitAE-OCTOBER-2025,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13881,0,0,439,0,0,5212,0,0,97,0,0,451,348,3088,0,0,2941
MSitAE-OCTOBER-2025,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,11014,0,13208,0,0,0,2985,0,0,0,0,0,49,0,4178,0,15,532
MSitAE-OCTOBER-2025,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17436,0,4099,0,0,0,6972,0,374,0,0,0,965,1196,5160,0,0,1069
MSitAE-OCTOBER-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23885,2156,0,0,0,0,9536,193,0,0,0,0,1182,844,6777,4,0,4101
MSitAE-OCTOBER-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8532,0,7389,0,0,814,2749,0,65,0,0,0,779,22,4499,0,0,631
MSitAE-OCTOBER-2025,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,9294,0,8403,0,0,0,4574,0,27,0,0,0,545,172,2494,0,1,216
MSitAE-OCTOBER-2025,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7210,0,3092,266,0,100,3769,0,86,93,0,4,579,988,1942,0,0,181
MSitAE-OCTOBER-2025,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9250,0,2428,2105,0,1537,3788,0,28,0,0,0,275,117,2668,0,0,562
MSitAE-OCTOBER-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9263,0,10484,430,0,331,4480,0,153,169,0,0,524,544,2886,0,0,1290
MSitAE-OCTOBER-2025,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12719,3990,7454,0,0,591,5375,148,416,0,0,0,575,0,3639,1,0,1158
MSitAE-OCTOBER-2025,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2371,0,0,192,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14481,0,4810,0,0,0,6026,0,0,0,0,0,1171,434,4219,6,0,2699
MSitAE-OCTOBER-2025,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11779,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11309,0,5334,298,0,296,4661,0,48,64,0,2,546,568,2744,0,28,463
MSitAE-OCTOBER-2025,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12856,0,8360,0,0,0,6024,0,139,0,0,0,610,207,3143,0,0,1199
MSitAE-OCTOBER-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13542,0,5354,0,0,0,4873,0,0,0,0,0,292,751,1272,0,0,130
MSitAE-OCTOBER-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4646,0,0,78,0,57,2459,0,0,0,0,0,298,256,833,0,0,214
MSitAE-OCTOBER-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9130,0,0,0,0,0,2753,0,0,0,0,0,248,296,1412,0,0,30
MSitAE-OCTOBER-2025,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12942,0,7670,0,0,0,4125,0,1,0,0,0,741,215,2378,0,0,1600
MSitAE-OCTOBER-2025,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11792,0,3883,0,0,0,3066,0,9,0,0,0,713,112,3671,0,0,345
MSitAE-OCTOBER-2025,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4719,326,1568,173,0,0,2093,0,0,66,0,0,464,80,1328,0,0,1109
MSitAE-OCTOBER-2025,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5419,0,0,0,0,0,1065,0,0,0,0,0,10,2,644,0,0,217
MSitAE-OCTOBER-2025,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9818,0,0,38,0,0,3786,0,0,13,0,0,631,401,2645,0,0,2493
MSitAE-OCTOBER-2025,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11208,0,2251,4,0,2,3363,0,199,1,0,0,908,890,2197,0,0,189
MSitAE-OCTOBER-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,20896,0,1822,961,0,144,4634,0,29,140,0,0,1046,317,2543,0,0,594
MSitAE-OCTOBER-2025,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2951,0,0,170,0,0,51,0,0,2,0,0,0,0,0,0
MSitAE-OCTOBER-2025,AQM01,NHS ENGLAND SOUTH EAST ,FAVERSHAM MEDICAL PRACTICE MIU,0,0,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,DJV01,NHS ENGLAND SOUTH EAST ,HERNE BAY HEALTH CARE LTD,0,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2914,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2792,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10559,0,6955,0,0,0,3780,0,192,0,0,0,129,94,2136,0,0,221
MSitAE-OCTOBER-2025,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12936,2278,9888,0,0,261,7207,225,2314,0,0,0,195,859,3269,0,923,4781
MSitAE-OCTOBER-2025,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17663,0,8549,0,0,892,7164,0,0,0,0,0,82,40,5227,0,0,2396
MSitAE-OCTOBER-2025,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8314,0,2815,0,0,157,4670,0,118,0,0,11,646,822,2194,0,0,1895
MSitAE-OCTOBER-2025,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,27521,0,9475,0,0,0,11063,0,271,0,0,0,1130,1237,8176,0,446,2359
MSitAE-OCTOBER-2025,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,26298,944,19094,0,0,0,11870,0,2032,0,0,0,1062,1241,4383,0,42,1340
MSitAE-OCTOBER-2025,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,11157,1092,3091,1871,0,762,4450,22,21,577,0,9,784,1232,3182,0,0,2710
MSitAE-OCTOBER-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14426,0,16111,0,0,0,7089,0,1291,0,0,0,677,446,6593,0,0,303
MSitAE-OCTOBER-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9939,1201,3127,0,0,0,3693,0,96,0,0,0,190,336,3797,864,0,1074
MSitAE-OCTOBER-2025,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1898,0,0,29,0,0,42,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12138,0,0,558,0,0,133,0,0,3,0,0,0,0,0,0
MSitAE-OCTOBER-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11773,2669,2670,1206,16,0,4120,100,0,436,0,0,691,13,2656,0,0,371
MSitAE-OCTOBER-2025,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MSitAE-OCTOBER-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,18638,0,7376,149,0,0,7006,0,66,13,0,0,515,508,8078,0,0,712
MSitAE-OCTOBER-2025,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2189,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2025,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12327,1324,0,9,0,0,5600,78,0,1,0,0,583,13,4328,13,0,1727
TOTAL,TOTAL,TOTAL,TOTAL,1449480,54142,814120,31742,614,51168,581850,2864,25926,8762,36,436,88420,54326,406141,1364,5511,140483
